r l m Re(R) Im(R)
12.3 8 -8 0.000360992691401449 -0.000133804519980515
12.3 8 -6 0.000194454742269190 -5.28152477460536e-5
12.3 8 -4 0.000113927540803247 -2.02683850531526e-5
12.3 8 -2 5.22999880284685e-5 -4.59126623019701e-6
12.3 8 0 0.000515435638409136 0
12.3 8 2 5.22999880284684e-5 4.59126623019690e-6
12.3 8 4 0.000113927540803247 2.02683850531525e-5
12.3 8 6 0.000194454742269190 5.28152477460535e-5
12.3 8 8 0.000360992691401449 0.000133804519980515
12.3 9 -9 0.000341295234814082 -0.000144067173260980
12.3 9 -7 0.000193147217818866 -6.17853032865210e-5
12.3 9 -5 0.000122357209015666 -2.73997661488893e-5
12.3 9 -3 6.82975060709267e-5 -9.03943741939302e-6
12.3 9 -1 1.96826017699414e-5 -5.00338071510143e-6
12.3 9 1 -1.96826017699414e-5 -5.00338071510132e-6
12.3 9 3 -6.82975060709267e-5 -9.03943741939299e-6
12.3 9 5 -0.000122357209015666 -2.73997661488893e-5
12.3 9 7 -0.000193147217818866 -6.17853032865209e-5
12.3 9 9 -0.000341295234814081 -0.000144067173260980
12.3 10 -10 0.000321711733166578 -0.000152988367899434
12.3 10 -8 0.000189610469512386 -7.00741227710096e-5
12.3 10 -6 0.000127313480645107 -3.45000673376258e-5
12.3 10 -4 7.95705070431591e-5 -1.41339259399114e-5
12.3 10 -2 3.72783976785027e-5 -3.26961349661860e-6
12.3 10 0 0.000537144743535402 0
12.3 10 2 3.72783976785027e-5 3.26961349661875e-6
12.3 10 4 7.95705070431589e-5 1.41339259399114e-5
12.3 10 6 0.000127313480645107 3.45000673376258e-5
12.3 10 8 0.000189610469512386 7.00741227710097e-5
12.3 10 10 0.000321711733166578 0.000152988367899433
12.3 11 -11 0.000302246838598737 -0.000160612306911604
12.3 11 -9 0.000184419958829653 -7.76356675637522e-5
12.3 11 -7 0.000129670018556719 -4.13913755514165e-5
12.3 11 -5 8.74930564860805e-5 -1.95659660382902e-5
12.3 11 -3 5.02759308632155e-5 -6.65165621604547e-6
12.3 11 -1 1.37661957725052e-5 -5.89571081860586e-6
12.3 11 1 -1.37661957725053e-5 -5.89571081860630e-6
12.3 11 3 -5.02759308632155e-5 -6.65165621604549e-6
12.3 11 5 -8.74930564860806e-5 -1.95659660382902e-5
12.3 11 7 -0.000129670018556719 -4.13913755514164e-5
12.3 11 9 -0.000184419958829653 -7.76356675637522e-5
12.3 11 11 -0.000302246838598737 -0.000160612306911604
12.3 12 -12 0.000282911493302456 -0.000166898838526899
12.3 12 -10 0.000177963118456030 -8.44124994176619e-5
12.3 12 -8 0.000129996418116038 -4.79402326668679e-5
12.3 12 -6 9.28410671298979e-5 -2.51161598339646e-5
12.3 12 -4 5.98065898171779e-5 -1.06110172370761e-5
12.3 12 -2 2.79828811742272e-5 -2.45170374201583e-6
12.3 12 0 0.000540672899577910 0
12.3 12 2 2.79828811742273e-5 2.45170374201577e-6
12.3 12 4 5.98065898171779e-5 1.06110172370761e-5
12.3 12 6 9.28410671298979e-5 2.51161598339645e-5
12.3 12 8 0.000129996418116038 4.79402326668679e-5
12.3 12 10 0.000177963118456030 8.44124994176620e-5
12.3 12 12 0.000282911493302456 0.000166898838526899
12.4 0 0 -0.0313167996843011 0
12.4 1 -1 -0.000909579393656167 0.00644952385596115
12.4 1 1 0.000909579393656167 0.00644952385596115
12.4 2 -2 -0.000840510078336729 -4.07831124637424e-5
12.4 2 0 0.000313000473157791 0
12.4 2 2 -0.000840510078336729 4.07831124637424e-5
12.4 3 -3 0.000442631402058015 -6.13926651761131e-5
12.4 3 -1 9.70781850711607e-5 -6.44222040148887e-5
12.4 3 1 -9.70781850711607e-5 -6.44222040148886e-5
12.4 3 3 -0.000442631402058015 -6.13926651761131e-5
12.4 4 -4 0.000436410676888124 -7.80885152371020e-5
12.4 4 -2 0.000155784875308736 -1.27174282905855e-5
12.4 4 0 0.000397802038479935 0
12.4 4 2 0.000155784875308736 1.27174282905854e-5
12.4 4 4 0.000436410676888124 7.80885152371019e-5
12.4 5 -5 0.000417063988324742 -9.21077267452522e-5
12.4 5 -3 0.000171178635667569 -2.33436677443531e-5
12.4 5 -1 4.77802839069144e-5 -3.44821454681556e-6
12.4 5 1 -4.77802839069143e-5 -3.44821454681589e-6
12.4 5 3 -0.000171178635667569 -2.33436677443531e-5
12.4 5 5 -0.000417063988324742 -9.21077267452521e-5
12.4 6 -6 0.000397012764060657 -0.000108183696844004
12.4 6 -4 0.000184667743407291 -3.29234951254513e-5
12.4 6 -2 7.94422766395988e-5 -6.99561532682100e-6
12.4 6 0 0.000469613067881805 0
12.4 6 2 7.94422766395988e-5 6.99561532682095e-6
12.4 6 4 0.000184667743407291 3.29234951254513e-5
12.4 6 6 0.000397012764060657 0.000108183696844004
12.4 7 -7 0.000377016274737379 -0.000120903877576506
12.4 7 -5 0.000190880422637385 -4.28631150531959e-5
12.4 7 -3 9.98160794101211e-5 -1.32203498367564e-5
12.4 7 -1 2.91751696519171e-5 -4.23531558413397e-6
12.4 7 1 -2.91751696519171e-5 -4.23531558413402e-6
12.4 7 3 -9.98160794101211e-5 -1.32203498367564e-5
12.4 7 5 -0.000190880422637385 -4.28631150531959e-5
12.4 7 7 -0.000377016274737379 -0.000120903877576506
12.4 8 -8 0.000357272041133608 -0.000132410265228893
12.4 8 -6 0.000192618224553259 -5.23120970356574e-5
12.4 8 -4 0.000112927849281191 -2.00896105508019e-5
12.4 8 -2 5.18677452674084e-5 -4.55336147683151e-6
12.4 8 0 0.000511286713363186 0
12.4 8 2 5.18677452674084e-5 4.55336147683156e-6
12.4 8 4 0.000112927849281191 2.00896105508018e-5
12.4 8 6 0.000192618224553259 5.23120970356574e-5
12.4 8 8 0.000357272041133608 0.000132410265228893
12.4 9 -9 0.000337769399238755 -0.000142564944627105
12.4 9 -7 0.000191302039242248 -6.11908491226712e-5
12.4 9 -5 0.000121265123808121 -2.71552969098458e-5
12.4 9 -3 6.77220762753283e-5 -8.96427158983594e-6
12.4 9 -1 1.95181981902018e-5 -4.93244449497427e-6
12.4 9 1 -1.95181981902018e-5 -4.93244449497422e-6
12.4 9 3 -6.77220762753283e-5 -8.96427158983594e-6
12.4 9 5 -0.000121265123808121 -2.71552969098457e-5
12.4 9 7 -0.000191302039242248 -6.11908491226712e-5
12.4 9 9 -0.000337769399238755 -0.000142564944627105
12.4 10 -10 0.000318389694950583 -0.000151389689524954
12.4 10 -8 0.000187784580194266 -6.93921709609359e-5
12.4 10 -6 0.000126161641157578 -3.41849978654735e-5
12.4 10 -4 7.88880535704001e-5 -1.40118818442299e-5
12.4 10 -2 3.69720377070735e-5 -3.24273276670240e-6
12.4 10 0 0.000532818945848838 0
12.4 10 2 3.69720377070735e-5 3.24273276670237e-6
12.4 10 4 7.88880535704001e-5 1.40118818442299e-5
12.4 10 6 0.000126161641157578 3.41849978654735e-5
12.4 10 8 0.000187784580194266 6.93921709609359e-5
12.4 10 10 0.000318389694950583 0.000151389689524954
12.4 11 -11 0.000299119623035874 -0.000158927117547952
12.4 11 -9 0.000182629356164899 -7.68726812370352e-5
12.4 11 -7 0.000128480952411434 -4.10079616975043e-5
12.4 11 -5 8.67302416263525e-5 -1.93946847876681e-5
12.4 11 -3 4.98561986889464e-5 -6.59705469530398e-6
12.4 11 -1 1.36468692882001e-5 -5.80969297470611e-6
12.4 11 1 -1.36468692882000e-5 -5.80969297470622e-6
12.4 11 3 -4.98561986889464e-5 -6.59705469530398e-6
12.4 11 5 -8.67302416263526e-5 -1.93946847876681e-5
12.4 11 7 -0.000128480952411434 -4.10079616975043e-5
12.4 11 9 -0.000182629356164899 -7.68726812370351e-5
12.4 11 11 -0.000299119623035873 -0.000158927117547952
12.4 12 -12 0.000279979212458767 -0.000165151805497585
12.4 12 -10 0.000176224033746036 -8.35796701595071e-5
12.4 12 -8 0.000128792487188608 -4.74921839334896e-5
12.4 12 -6 9.20220010101412e-5 -2.48926371682935e-5
12.4 12 -4 5.93010592012595e-5 -1.05205970039843e-5
12.4 12 -2 2.77548099757398e-5 -2.43159651141272e-6
12.4 12 0 0.000536319646712555 0
12.4 12 2 2.77548099757398e-5 2.43159651141264e-6
12.4 12 4 5.93010592012597e-5 1.05205970039843e-5
12.4 12 6 9.20220010101412e-5 2.48926371682936e-5
12.4 12 8 0.000128792487188608 4.74921839334896e-5
12.4 12 10 0.000176224033746036 8.35796701595071e-5
12.4 12 12 0.000279979212458767 0.000165151805497585
12.5 0 0 -0.0310664949086082 0
12.5 1 -1 -0.000892012367437108 0.00634644229912938
12.5 1 1 0.000892012367437108 0.00634644229912938
12.5 2 -2 -0.000813557922372874 -4.04015580781245e-5
12.5 2 0 0.000310160000250693 0
12.5 2 2 -0.000813557922372874 4.04015580781244e-5
12.5 3 -3 0.000438583841984397 -6.08289674422894e-5
12.5 3 -1 9.63095576752648e-5 -6.24843511379024e-5
12.5 3 1 -9.63095576752647e-5 -6.24843511379027e-5
12.5 3 3 -0.000438583841984397 -6.08289674422892e-5
12.5 4 -4 0.000432094034782980 -7.73083598818831e-5
12.5 4 -2 0.000154153509753540 -1.26144960960399e-5
12.5 4 0 0.000394842048301223 0
12.5 4 2 0.000154153509753540 1.26144960960399e-5
12.5 4 4 0.000432094034782980 7.73083598818831e-5
12.5 5 -5 0.000412855664810600 -9.12339168035746e-5
12.5 5 -3 0.000169684800066403 -2.31138644749088e-5
12.5 5 -1 4.74055865609523e-5 -3.42710695588753e-6
12.5 5 1 -4.74055865609524e-5 -3.42710695588769e-6
12.5 5 3 -0.000169684800066403 -2.31138644749088e-5
12.5 5 5 -0.000412855664810600 -9.12339168035747e-5
12.5 6 -6 0.000392968689222783 -0.000107074921868362
12.5 6 -4 0.000182999313730239 -3.26243665473255e-5
12.5 6 -2 7.87953222339632e-5 -6.93788576643938e-6
12.5 6 0 0.000465864762227462 0
12.5 6 2 7.87953222339633e-5 6.93788576643942e-6
12.5 6 4 0.000182999313730239 3.26243665473255e-5
12.5 6 6 0.000392968689222783 0.000107074921868362
12.5 7 -7 0.000373175521048469 -0.000119670874559007
12.5 7 -5 0.000189122256746863 -4.24650214957200e-5
12.5 7 -3 9.89695019142449e-5 -1.31082408507584e-5
12.5 7 -1 2.89399867097362e-5 -4.17914197639883e-6
12.5 7 1 -2.89399867097363e-5 -4.17914197639927e-6
12.5 7 3 -9.89695019142448e-5 -1.31082408507585e-5
12.5 7 5 -0.000189122256746863 -4.24650214957200e-5
12.5 7 7 -0.000373175521048469 -0.000119670874559007
12.5 8 -8 0.000353630572681142 -0.000131045518388107
12.5 8 -6 0.000190817288095075 -5.18186017383860e-5
12.5 8 -4 0.000111946315149580 -1.99139875691491e-5
12.5 8 -2 5.14429223342709e-5 -4.51607850372320e-6
12.5 8 0 0.000507204723613546 0
12.5 8 2 5.14429223342709e-5 4.51607850372317e-6
12.5 8 4 0.000111946315149580 1.99139875691493e-5
12.5 8 6 0.000190817288095075 5.18186017383860e-5
12.5 8 8 0.000353630572681142 0.000131045518388107
12.5 9 -9 0.000334318003341118 -0.000141092739550938
12.5 9 -7 0.000189492609705282 -6.06074196188545e-5
12.5 9 -5 0.000120192665218328 -2.69148747607782e-5
12.5 9 -3 6.71563528315666e-5 -8.89036498612141e-6
12.5 9 -1 1.93565262330934e-5 -4.86335013099134e-6
12.5 9 1 -1.93565262330937e-5 -4.86335013099085e-6
12.5 9 3 -6.71563528315666e-5 -8.89036498612152e-6
12.5 9 5 -0.000120192665218328 -2.69148747607782e-5
12.5 9 7 -0.000189492609705282 -6.06074196188545e-5
12.5 9 9 -0.000334318003341118 -0.000141092739550938
12.5 10 -10 0.000315135859710843 -0.000149825070929267
12.5 10 -8 0.000185994028944792 -6.87236561464968e-5
12.5 10 -6 0.000125030832184961 -3.38757203280390e-5
12.5 10 -4 7.82176740352489e-5 -1.38919440487743e-5
12.5 10 -2 3.66712328465426e-5 -3.21628918305018e-6
12.5 10 0 0.000528563482819277 0
12.5 10 2 3.66712328465428e-5 3.21628918305006e-6
12.5 10 4 7.82176740352488e-5 1.38919440487743e-5
12.5 10 6 0.000125030832184961 3.38757203280390e-5
12.5 10 8 0.000185994028944792 6.87236561464967e-5
12.5 10 10 0.000315135859710843 0.000149825070929267
12.5 11 -11 0.000296058713345839 -0.000157279341802190
12.5 11 -9 0.000180874124126297 -7.61249562509411e-5
12.5 11 -7 0.000127313926755163 -4.06314137963171e-5
12.5 11 -5 8.59807903290687e-5 -1.92259090184868e-5
12.5 11 -3 4.94434760455797e-5 -6.54283971362354e-6
12.5 11 -1 1.35295882666657e-5 -5.72515041186682e-6
12.5 11 1 -1.35295882666658e-5 -5.72515041186720e-6
12.5 11 3 -4.94434760455796e-5 -6.54283971362346e-6
12.5 11 5 -8.59807903290688e-5 -1.92259090184867e-5
12.5 11 7 -0.000127313926755163 -4.06314137963172e-5
12.5 11 9 -0.000180874124126297 -7.61249562509411e-5
12.5 11 11 -0.000296058713345839 -0.000157279341802190
12.5 12 -12 0.000277109737520900 -0.000163441936972939
12.5 12 -10 0.000174519296526726 -8.27634970418021e-5
12.5 12 -8 0.000127610688099310 -4.70525989938332e-5
12.5 12 -6 9.12170231034637e-5 -2.46731246782045e-5
12.5 12 -4 5.88038368863446e-5 -1.04317248145962e-5
12.5 12 -2 2.75304083543558e-5 -2.41181949066059e-6
12.5 12 0 0.000532036620056297 0
12.5 12 2 2.75304083543559e-5 2.41181949066062e-6
12.5 12 4 5.88038368863448e-5 1.04317248145962e-5
12.5 12 6 9.12170231034636e-5 2.46731246782045e-5
12.5 12 8 0.000127610688099310 4.70525989938332e-5
12.5 12 10 0.000174519296526726 8.27634970418022e-5
12.5 12 12 0.000277109737520900 0.000163441936972939
12.6 0 0 -0.0308202289788804 0
12.6 1 -1 -0.000874879616671072 0.00624582893453085
12.6 1 1 0.000874879616671072 0.00624582893453085
12.6 2 -2 -0.000787537749522990 -4.00274911453420e-5
12.6 2 0 0.000307394833648895 0
12.6 2 2 -0.000787537749522990 4.00274911453423e-5
12.6 3 -3 0.000434608160260670 -6.02688090172446e-5
12.6 3 -1 9.55532533842643e-5 -6.06232117559641e-5
12.6 3 1 -9.55532533842642e-5 -6.06232117559640e-5
12.6 3 3 -0.000434608160260670 -6.02688090172447e-5
12.6 4 -4 0.000427859144425328 -7.65438474536627e-5
12.6 4 -2 0.000152563807348618 -1.25131132252470e-5
12.6 4 0 0.000391919104177206 0
12.6 4 2 0.000152563807348618 1.25131132252470e-5
12.6 4 4 0.000427859144425329 7.65438474536626e-5
12.6 5 -5 0.000408733507934016 -9.03777280273060e-5
12.6 5 -3 0.000168216896528418 -2.28892587177101e-5
12.6 5 -1 4.70366883672684e-5 -3.40564386941579e-6
12.6 5 1 -4.70366883672686e-5 -3.40564386941601e-6
12.6 5 3 -0.000168216896528418 -2.28892587177101e-5
12.6 5 5 -0.000408733507934015 -9.03777280273061e-5
12.6 6 -6 0.000389010975303040 -0.000105989102280250
12.6 6 -4 0.000181361172117312 -3.23306737110041e-5
12.6 6 -2 7.81584064980858e-5 -6.88110742589520e-6
12.6 6 0 0.000462176354675499 0
12.6 6 2 7.81584064980857e-5 6.88110742589526e-6
12.6 6 4 0.000181361172117312 3.23306737110042e-5
12.6 6 6 0.000389010975303040 0.000105989102280250
12.6 7 -7 0.000369414535293024 -0.000118462150174823
12.6 7 -5 0.000187396747255736 -4.20745835669317e-5
12.6 7 -3 9.81372879304215e-5 -1.29984070303513e-5
12.6 7 -1 2.87085698417744e-5 -4.12445277665470e-6
12.6 7 1 -2.87085698417746e-5 -4.12445277665524e-6
12.6 7 3 -9.81372879304215e-5 -1.29984070303513e-5
12.6 7 5 -0.000187396747255736 -4.20745835669317e-5
12.6 7 7 -0.000369414535293024 -0.000118462150174823
12.6 8 -8 0.000350065075040240 -0.000129709312831950
12.6 8 -6 0.000189050797187147 -5.13344744545883e-5
12.6 8 -4 0.000110982371328419 -1.97414317039497e-5
12.6 8 -2 5.10252930170577e-5 -4.47940209758309e-6
12.6 8 0 0.000503187998938523 0
12.6 8 2 5.10252930170576e-5 4.47940209758293e-6
12.6 8 4 0.000110982371328418 1.97414317039497e-5
12.6 8 6 0.000189050797187147 5.13344744545883e-5
12.6 8 8 0.000350065075040240 0.000129709312831950
12.6 9 -9 0.000330938578102463 -0.000139650185411287
12.6 9 -7 0.000187717844002007 -6.00346942226205e-5
12.6 9 -5 0.000119139286280621 -2.66783758409334e-5
12.6 9 -3 6.66000829874781e-5 -8.81765417343251e-6
12.6 9 -1 1.91975160913722e-5 -4.79595951670490e-6
12.6 9 1 -1.91975160913724e-5 -4.79595951670490e-6
12.6 9 3 -6.66000829874780e-5 -8.81765417343232e-6
12.6 9 5 -0.000119139286280621 -2.66783758409333e-5
12.6 9 7 -0.000187717844002007 -6.00346942226206e-5
12.6 9 9 -0.000330938578102463 -0.000139650185411287
12.6 10 -10 0.000311948361154392 -0.000148293351401421
12.6 10 -8 0.000184237644923490 -6.80681683731576e-5
12.6 10 -6 0.000123920371834481 -3.35720709116051e-5
12.6 10 -4 7.75589774750130e-5 -1.37740569937259e-5
12.6 10 -2 3.63757334373482e-5 -3.19027243250834e-6
12.6 10 0 0.000524376468449719 0
12.6 10 2 3.63757334373482e-5 3.19027243250821e-6
12.6 10 4 7.75589774750129e-5 1.37740569937260e-5
12.6 10 6 0.000123920371834481 3.35720709116051e-5
12.6 10 8 0.000184237644923490 6.80681683731575e-5
12.6 10 10 0.000311948361154392 0.000148293351401421
12.6 11 -11 0.000293061879176567 -0.000155667656850240
12.6 11 -9 0.000179153172711246 -7.53922025900466e-5
12.6 11 -7 0.000126168306626910 -4.02616372931600e-5
12.6 11 -5 8.52443401393771e-5 -1.90596204823254e-5
12.6 11 -3 4.90375825999844e-5 -6.48906837870579e-6
12.6 11 -1 1.34142995984922e-5 -5.64210504518830e-6
12.6 11 1 -1.34142995984922e-5 -5.64210504518819e-6
12.6 11 3 -4.90375825999844e-5 -6.48906837870579e-6
12.6 11 5 -8.52443401393772e-5 -1.90596204823255e-5
12.6 11 7 -0.000126168306626910 -4.02616372931599e-5
12.6 11 9 -0.000179153172711246 -7.53922025900466e-5
12.6 11 11 -0.000293061879176567 -0.000155667656850240
12.6 12 -12 0.000274301229468629 -0.000161767968761657
12.6 12 -10 0.000172848070262945 -8.19634468722879e-5
12.6 12 -8 0.000126450432338283 -4.66212283959299e-5
12.6 12 -6 9.04257284160000e-5 -2.44575119078072e-5
12.6 12 -4 5.83147036263042e-5 -1.03443597160470e-5
12.6 12 -2 2.73095666597187e-5 -2.39236430483742e-6
12.6 12 0 0.000527822032909446 0
12.6 12 2 2.73095666597187e-5 2.39236430483740e-6
12.6 12 4 5.83147036263041e-5 1.03443597160471e-5
12.6 12 6 9.04257284160000e-5 2.44575119078072e-5
12.6 12 8 0.000126450432338283 4.66212283959298e-5
12.6 12 10 0.000172848070262945 8.19634468722880e-5
12.6 12 12 0.000274301229468629 0.000161767968761657
12.700000000000001 0 0 -0.0305778970125346 0
12.700000000000001 1 -1 -0.000858167562051290 0.00614760330570631
12.700000000000001 1 1 0.000858167562051290 0.00614760330570631
12.700000000000001 2 -2 -0.000762409153288378 -3.96606513217624e-5
12.700000000000001 2 0 0.000304699927756388 0
12.700000000000001 2 2 -0.000762409153288378 3.96606513217625e-5
12.700000000000001 3 -3 0.000430702375455407 -5.97131718226041e-5
12.700000000000001 3 -1 9.48089893140666e-5 -5.88351530137977e-5
12.700000000000001 3 1 -9.48089893140666e-5 -5.88351530137977e-5
12.700000000000001 3 3 -0.000430702375455407 -5.97131718226041e-5
12.700000000000001 4 -4 0.000423704370809640 -7.57944753570727e-5
12.700000000000001 4 -2 0.000151013932962947 -1.24132498279637e-5
12.700000000000001 4 0 0.000389033033764150 0
12.700000000000001 4 2 0.000151013932962947 1.24132498279637e-5
12.700000000000001 4 4 0.000423704370809640 7.57944753570729e-5
12.700000000000001 5 -5 0.000404694736983892 -8.95381201898116e-5
12.700000000000001 5 -3 0.000166774242824783 -2.26696198095931e-5
12.700000000000001 5 -1 4.66734518712467e-5 -3.38390220427443e-6
12.700000000000001 5 1 -4.66734518712467e-5 -3.38390220427465e-6
12.700000000000001 5 3 -0.000166774242824783 -2.26696198095931e-5
12.700000000000001 5 5 -0.000404694736983893 -8.95381201898116e-5
12.700000000000001 6 -6 0.000385136460327671 -0.000104925499772385
12.700000000000001 6 -4 0.000179752453543593 -3.20422652731557e-5
12.700000000000001 6 -2 7.75314434623204e-5 -6.82525496065945e-6
12.700000000000001 6 0 0.000458546472392664 0
12.700000000000001 6 2 7.75314434623203e-5 6.82525496065949e-6
12.700000000000001 6 4 0.000179752453543593 3.20422652731557e-5
12.700000000000001 6 6 0.000385136460327671 0.000104925499772384
12.700000000000001 7 -7 0.000365730702304159 -0.000117276836603105
12.700000000000001 7 -5 0.000185702954135632 -4.16915620522283e-5
12.700000000000001 7 -3 9.73190609117041e-5 -1.28905970623646e-5
12.700000000000001 7 -1 2.84808262462536e-5 -4.07108175515432e-6
12.700000000000001 7 1 -2.84808262462536e-5 -4.07108175515459e-6
12.700000000000001 7 3 -9.73190609117042e-5 -1.28905970623647e-5
12.700000000000001 7 5 -0.000185702954135632 -4.16915620522283e-5
12.700000000000001 7 7 -0.000365730702304159 -0.000117276836603105
12.700000000000001 8 -8 0.000346572639144230 -0.000128400724345976
12.700000000000001 8 -6 0.000187317702333102 -5.08594403874908e-5
12.700000000000001 8 -4 0.000110035373788437 -1.95718633059525e-5
12.700000000000001 8 -2 5.06146448715777e-5 -4.44331733066055e-6
12.700000000000001 8 0 0.000499234967430610 0
12.700000000000001 8 2 5.06146448715776e-5 4.44331733066053e-6
12.700000000000001 8 4 0.000110035373788437 1.95718633059524e-5
12.700000000000001 8 6 0.000187317702333102 5.08594403874907e-5
12.700000000000001 8 8 0.000346572639144230 0.000128400724345976
12.700000000000001 9 -9 0.000327628773598915 -0.000138236841693148
12.700000000000001 9 -7 0.000185976706394680 -5.94723664444649e-5
12.700000000000001 9 -5 0.000118104463821439 -2.64457900574177e-5
12.700000000000001 9 -3 6.60530223153384e-5 -8.74601357321258e-6
12.700000000000001 9 -1 1.90410999639723e-5 -4.73003428476447e-6
12.700000000000001 9 1 -1.90410999639723e-5 -4.73003428476458e-6
12.700000000000001 9 3 -6.60530223153384e-5 -8.74601357321250e-6
12.700000000000001 9 5 -0.000118104463821439 -2.64457900574178e-5
12.700000000000001 9 7 -0.000185976706394680 -5.94723664444648e-5
12.700000000000001 9 9 -0.000327628773598915 -0.000138236841693148
12.700000000000001 10 -10 0.000308825447193889 -0.000146793426668447
12.700000000000001 10 -8 0.000182514341101402 -6.74253137104745e-5
12.700000000000001 10 -6 0.000122829703891293 -3.32738913022535e-5
12.700000000000001 10 -4 7.69114673573433e-5 -1.36581700754273e-5
12.700000000000001 10 -2 3.60851741289465e-5 -3.16467392162007e-6
12.700000000000001 10 0 0.000520255983120216 0
12.700000000000001 10 2 3.60851741289464e-5 3.16467392162007e-6
12.700000000000001 10 4 7.69114673573432e-5 1.36581700754273e-5
12.700000000000001 10 6 0.000122829703891293 3.32738913022535e-5
12.700000000000001 10 8 0.000182514341101402 6.74253137104745e-5
12.700000000000001 10 10 0.000308825447193889 0.000146793426668447
12.700000000000001 11 -11 0.000290126995049716 -0.000154090682974344
12.700000000000001 11 -9 0.000177465458390688 -7.46740992291541e-5
12.700000000000001 11 -7 0.000125043483623644 -3.98984764091440e-5
12.700000000000001 11 -5 8.45205472985267e-5 -1.88959678818675e-5
12.700000000000001 11 -3 4.86383462473926e-5 -6.43588669585918e-6
12.700000000000001 11 -1 1.33009522413401e-5 -5.56058932636168e-6
12.700000000000001 11 1 -1.33009522413402e-5 -5.56058932636152e-6
12.700000000000001 11 3 -4.86383462473926e-5 -6.43588669585932e-6
12.700000000000001 11 5 -8.45205472985267e-5 -1.88959678818675e-5
12.700000000000001 11 7 -0.000125043483623644 -3.98984764091440e-5
12.700000000000001 11 9 -0.000177465458390688 -7.46740992291542e-5
12.700000000000001 11 11 -0.000290126995049716 -0.000154090682974344
12.700000000000001 12 -12 0.000271551770879074 -0.000160128708825319
12.700000000000001 12 -10 0.000171209524006686 -8.11790141338972e-5
12.700000000000001 12 -8 0.000125311135865179 -4.61978318985184e-5
12.700000000000001 12 -6 8.96479207963752e-5 -2.42456873688864e-5
12.700000000000001 12 -4 5.78334644105851e-5 -1.02584621951035e-5
12.700000000000001 12 -2 2.70920615271588e-5 -2.37322407246898e-6
12.700000000000001 12 0 0.000523674009936958 0
12.700000000000001 12 2 2.70920615271586e-5 2.37322407246903e-6
12.700000000000001 12 4 5.78334644105852e-5 1.02584621951034e-5
12.700000000000001 12 6 8.96479207963753e-5 2.42456873688864e-5
12.700000000000001 12 8 0.000125311135865179 4.61978318985183e-5
12.700000000000001 12 10 0.000171209524006686 8.11790141338972e-5
12.700000000000001 12 12 0.000271551770879075 0.000160128708825319
12.8 0 0 -0.0303393982827702 0
12.8 1 -1 -0.000841863127746274 0.00605168865134702
12.8 1 1 0.000841863127746274 0.00605168865134702
12.8 2 -2 -0.000738134077151104 -3.93007944709745e-5
12.8 2 0 0.000302070857922834 0
12.8 2 2 -0.000738134077151104 3.93007944709747e-5
12.8 3 -3 0.000426864593486405 -5.91629499065100e-5
12.8 3 -1 9.40764876079600e-5 -5.71164823305652e-5
12.8 3 1 -9.40764876079601e-5 -5.71164823305655e-5
12.8 3 3 -0.000426864593486405 -5.91629499065098e-5
12.8 4 -4 0.000419628082174898 -7.50597662356977e-5
12.8 4 -2 0.000149501866178578 -1.23148790089483e-5
12.8 4 0 0.000386183364194819 0
12.8 4 2 0.000149501866178578 1.23148790089483e-5
12.8 4 4 0.000419628082174898 7.50597662356976e-5
12.8 5 -5 0.000400736704740932 -8.87141200422416e-5
12.8 5 -3 0.000165356185558001 -2.24550377324671e-5
12.8 5 -1 4.63157448992172e-5 -3.36205554393092e-6
12.8 5 1 -4.63157448992171e-5 -3.36205554393168e-6
12.8 5 3 -0.000165356185558001 -2.24550377324670e-5
12.8 5 5 -0.000400736704740932 -8.87141200422415e-5
12.8 6 -6 0.000381342079019572 -0.000103883412043381
12.8 6 -4 0.000178172620888469 -3.17589914698410e-5
12.8 6 -2 7.69142827034788e-5 -6.77030491581912e-6
12.8 6 0 0.000454973665124584 0
12.8 6 2 7.69142827034786e-5 6.77030491581907e-6
12.8 6 4 0.000178172620888469 3.17589914698410e-5
12.8 6 6 0.000381342079019572 0.000103883412043381
12.8 7 -7 0.000362121536635267 -0.000116114241347062
12.8 7 -5 0.000184039971784029 -4.13154640749105e-5
12.8 7 -3 9.65144614453374e-5 -1.27847571094140e-5
12.8 7 -1 2.82566676384485e-5 -4.01909345045404e-6
12.8 7 1 -2.82566676384484e-5 -4.01909345045426e-6
12.8 7 3 -9.65144614453374e-5 -1.27847571094139e-5
12.8 7 5 -0.000184039971784029 -4.13154640749104e-5
12.8 7 7 -0.000362121536635267 -0.000116114241347062
12.8 8 -8 0.000343150656744356 -0.000127118868828284
12.8 8 -6 0.000185616764256593 -5.03932413053369e-5
12.8 8 -4 0.000109104960463714 -1.94052008231754e-5
12.8 8 -2 5.02109672975914e-5 -4.40780794159153e-6
12.8 8 0 0.000495344252963998 0
12.8 8 2 5.02109672975913e-5 4.40780794159159e-6
12.8 8 4 0.000109104960463714 1.94052008231754e-5
12.8 8 6 0.000185616764256593 5.03932413053369e-5
12.8 8 8 0.000343150656744356 0.000127118868828284
12.8 9 -9 0.000324386350530720 -0.000136852171230965
12.8 9 -7 0.000184268211236630 -5.89203561244077e-5
12.8 9 -5 0.000117087689011554 -2.62168206865808e-5
12.8 9 -3 6.55149343177612e-5 -8.67522714714919e-6
